ID,CAI
%2BB7AHk8QkmPUXQvR%2FKMuvelyWYI%2FZJ1iAbjB9HL1uzQ%3D,0.014423076923076924
%2BB7KaqyVcM77I5me2CAt7YAglTNGD5Dc5GH%2BnDDWddk%3D,-0.14159292035398238
%2BBAE3K8ZVLI669SQq%2BQfqANYMKq4Lz0R3%2By8HGKrJDA%3D,-0.09075700543705567
%2BBAXxcUPVaKER0M%2BOLTyOmciulXFS3VSkZe7zK4kx%2BY%3D,0.3651315789473685
%2BBI4FUyCfr5RvPZdoY3g%2BVQ44X1QyFZy5iGDgKPCWzA%3D,0.0
%2BBRfykLvxG0tQMOkNUKOeVfeo9MX%2F8BgrZi76Nn9n18%3D,0.0
%2BBacRUszYy9b%2BYWs%2FW33%2Bv70Zko8q5STNUn6JKye%2FM0%3D,0.0
%2BBcvzmGK7p62DvpktfX9DC839fUcC0yWISuEmcCn5gU%3D,0.0
%2BBn8OI5K4Iu%2BrD6uoxAjltlG1rnBYf9QcoHcYatqrMg%3D,0.0
%2BBseeNDJ2DvoNxzW%2FL00ygpGcnxpt1S45RrbX1Q89KA%3D,0.0
%2BC%2BuVlltJZuitNncxUjNma2NhhDNIgWpDIHrBQXRm7Q%3D,-0.16666666666666674
%2BC00z4QDQyHuFb7f%2FdRttCVAopUuWYd%2FAmEeOdthJdE%3D,0.29682779456193353
%2BC2MxGtVZdyFEY3dn6nj9eaW4Jy2IyrmgyRilUvan7c%3D,0.0
%2BC735WfjlrkYjIxDUwVld3JRyxY2azHw%2FL%2B4FBPQFu0%3D,0.0
%2BCEh3xkj7Jy%2BBp%2Fm5tPJzeUdiWan94CxCuC%2F0MRddeU%3D,-0.2592592592592593
%2BCGJGDpVW2JH9kzJ8DGUXjEYajVhwx6dnlyZW5UMLBM%3D,-0.2034201123021949
%2BCMWQu838WX4boaAZnWyi6AXckbaLSoUWsUXqlJDUeQ%3D,0.0
%2BCNnklkIqVFXzW1YCroLfxs82RvTpaEjQodGeDGfVQI%3D,0.0
%2BCU%2FKBfTfKE08ixWQRRx0CDo%2F4882VKgEPk9uhrdqrQ%3D,0.062015503875968936
%2BCUy5iahkfdByxcOlqoaTSJJ77G4m%2FsoVr3WJUBbtU4%3D,-0.31282051282051276
%2BCXxUt7%2FFeKhkFmCxPVfejfdQY9F2HKu9E5TlU6mHFE%3D,-0.0991468078846719
%2BCZvR%2BdmOPvSc0DGr0EOnB9HDBPw18YNepFvSz%2FblHg%3D,0.033940397350993426
%2BCfrv2u4v1UwVQUlA2mtFngQip%2FtGKy4pUOfeyExnyg%3D,0.05627705627705628
%2BCldpYz1mP%2FxqAPVpmCJTFrHM3y5G%2FvGnQfW1JRiGSI%3D,0.0
%2BCpiHMFMf4kcl84%2FnFcZmsHSoBNwMslescB4Dit60nw%3D,0.06080000000000003
%2BCvMqtP0FNFZ22gAqVo1HiOdgtJLWLAZg2A8%2FHL1ipY%3D,0.04908798283261796
%2BD5iE6e5hS%2F%2F1NhdI05D1ENQcmn9ZtS5b3F7wERDBgI%3D,0.0
%2BDCR49KO5%2BX%2F%2FBGckowpfkgA%2BhOfM4Wr66vn9UulPCg%3D,0.0
%2BDFcHPKBJtulNcE3M7gR3NtSWgxbqlJYONvM8hNWLKU%3D,0.0
%2BDI%2FiCqjHsu1diJcfnnWLEFk7Fg%2BLrF2WWS3uRVN6Gw%3D,0.29935720844811753
%2BDL0v0n9AaPKJMCGcjUkAd55vzbc8iSRy340bBOPN6Y%3D,-0.0007132667617689827
%2BDMN39JvLqXoRBJTVrbRgvHn%2Fc847CLPve%2BNk1nAZYs%3D,0.14450000000000002
%2BDUgqbyxRnyX%2BL1kyXMgIgGEU7BdOapFmZ%2FwBAqy%2B60%3D,0.0
%2BDWzOuRoM%2BjXlgnBpNSWjqjuiv7GD9jKWLBBWsysc1w%3D,0.30911169170476815
%2BDXbuTpyYYK4VSzYlAWtUAbgGRp71s7QC5Jhd7oBc0c%3D,0.0
%2BDfySpber0DndSCUVxteFnYQEr5b%2B0Y4Mr8qBsoCCTM%3D,-0.24255199550309176
%2BDiO3RabZAI%2Fr63nIKV2tOMpFPn%2BgEHjXj1jMmdoS7Y%3D,0.0
%2BDpoF8BbyEKTc2qnzYGpl96ahfh06FB9g0QGJS9PwzE%3D,0.08786292241789624
%2BDtPlp4gfC7hPKBBmOlyXSurIwbz%2FmWB2FVXWf389go%3D,0.0
%2BDwVM5bU%2BEMRV%2FSzqAEaW2TEH%2BJEvPIIHeSVaxDvvqk%3D,0.01020408163265306
%2BDxrzwZwQBc4TtqMlVILPqOdczKcvPtezKZ04VGQhHA%3D,-0.18074756784434198
%2BDzlAmYs794UpPxSbCFJaQpaguhvs8B5c9d7q03IHK0%3D,0.0
%2BE1EPUxG3U4DrAfT4zkyj68Sx8EXgUN5zvePYo%2BGhKA%3D,0.0
